epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
68,5010.35,1.40064,1.4202,1.68767,0.87998,0.75742,0.84175,0.48265,0.95364,1.56979,1.00915,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,5087.37,1.39147,1.41122,1.68387,0.89177,0.75212,0.84844,0.48932,0.93624,1.80573,0.99422,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,5160.81,1.39857,1.41206,1.68813,0.88966,0.77013,0.848,0.48817,0.92966,1.90634,0.99209,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,5233.99,1.38435,1.40322,1.67395,0.88608,0.76625,0.85023,0.48816,0.93107,2.09502,0.99054,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,5307.32,1.38358,1.39347,1.67312,0.86495,0.77436,0.84306,0.4913,0.9143,2.18418,0.97936,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,5378.63,1.38523,1.38914,1.67395,0.87451,0.77542,0.84572,0.48583,0.92399,2.03442,0.98697,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,5456.21,1.3969,1.38266,1.67981,0.86174,0.77907,0.84586,0.48448,0.93871,1.82722,0.99625,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,5529.62,1.37592,1.37545,1.67197,0.84186,0.79873,0.84609,0.4861,0.94803,1.59223,0.99906,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,5601.9,1.3718,1.36794,1.66391,0.89253,0.76539,0.85355,0.49806,0.93164,1.91402,0.98799,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,5672.7,1.37014,1.3693,1.66071,0.86875,0.78532,0.85433,0.49895,0.92626,2.04658,0.98551,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,5745.99,1.3648,1.36375,1.65839,0.86406,0.78602,0.85317,0.49724,0.91211,2.03408,0.97768,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,5820.23,1.36322,1.34966,1.65382,0.87513,0.77436,0.85108,0.49734,0.91226,2.09589,0.97409,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,5893.03,1.36675,1.35765,1.66194,0.87333,0.78496,0.8566,0.50387,0.89999,2.0324,0.96952,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,5967.17,1.35125,1.34594,1.64939,0.87222,0.7786,0.84983,0.5044,0.90537,2.18395,0.97734,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
