epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
78,5278.61,1.45549,1.59593,1.73974,0.84712,0.73623,0.80917,0.44667,0.97816,2.79228,1.02733,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,5347.57,1.4479,1.58126,1.73127,0.85103,0.72622,0.81265,0.44815,0.98532,2.96555,1.0322,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,5414.08,1.45862,1.59026,1.74366,0.82155,0.74258,0.81306,0.45165,0.9825,2.83191,1.02947,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,5478.43,1.4436,1.57354,1.73318,0.83503,0.74258,0.80544,0.44338,0.9976,2.83159,1.04098,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,5548.94,1.44766,1.56558,1.72804,0.84461,0.7161,0.80657,0.44859,0.9899,3.04714,1.0372,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,5614.9,1.44428,1.57242,1.72976,0.85427,0.73275,0.81713,0.45557,0.99153,2.68963,1.03184,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,5679.69,1.43814,1.55979,1.72335,0.83194,0.75511,0.81743,0.4578,0.98258,2.66153,1.02782,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,5747.68,1.44593,1.57712,1.72699,0.8355,0.74788,0.81639,0.45865,0.97501,2.64271,1.02407,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,5816.03,1.43358,1.54889,1.7232,0.85201,0.74258,0.81473,0.46363,0.96472,2.66988,1.01863,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,5883.39,1.43557,1.55697,1.72226,0.84652,0.74258,0.8208,0.4653,0.95811,2.41089,1.01613,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,5947.19,1.43479,1.54806,1.71796,0.85207,0.73199,0.81935,0.46882,0.95349,2.35064,1.01399,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,6017.55,1.44116,1.54838,1.72006,0.85424,0.74364,0.82202,0.46946,0.95433,2.3428,1.01425,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,6084.5,1.43623,1.55152,1.72962,0.86509,0.74894,0.82398,0.46677,0.96446,2.44069,1.021,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,6151.69,1.19319,1.05968,1.58861,0.82214,0.75899,0.82367,0.46553,0.9726,2.49036,1.0216,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,6218.03,1.16568,0.9785,1.56892,0.82369,0.77119,0.82773,0.46613,0.96779,2.32304,1.01684,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,6285.52,1.16578,0.96574,1.57467,0.84782,0.75212,0.82755,0.47346,0.95263,2.13398,1.00851,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,6350.58,1.15809,0.93452,1.55964,0.86672,0.74576,0.83194,0.47818,0.94041,1.99431,1.00271,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,6413.01,1.1452,0.92914,1.55702,0.85952,0.74894,0.83248,0.48204,0.93051,1.88695,0.9972,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,6482.03,1.13866,0.91493,1.53233,0.86597,0.75212,0.83347,0.48268,0.92659,1.79769,0.99403,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,6548.42,1.13192,0.89527,1.53631,0.86907,0.75742,0.83667,0.48407,0.92605,1.77169,0.993,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,6615.49,1.1379,0.90376,1.53709,0.86551,0.76059,0.8369,0.48594,0.92303,1.7225,0.98927,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,6683.69,1.12403,0.89455,1.53238,0.85438,0.76907,0.837,0.49023,0.91867,1.71914,0.98509,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,6750.31,1.12251,0.88712,1.52864,0.8656,0.75742,0.8352,0.49139,0.91839,1.72885,0.9839,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
